"f:0","f:1","f:2",":0",":1",":2"
1.4074784429781506,0,0,0.493,0,0
1.4068623198518457,0,0,0.492,0,0
1.406245247379147,0,0,0.491,0,0
1.405627225772977,0,0,0.49,0,0
1.4050082552491425,0,0,0.489,0,0
1.404388336026336,0,0,0.488,0,0
1.4037674683261396,0,0,0.487,0,0
1.4031456523730255,0,0,0.486,0,0
1.4025228883943592,0,0,0.485,0,0
1.4018991766204028,0,0,0.484,0,0
1.401274517284315,0,0,0.483,0,0
1.4006489106221545,0,0,0.482,0,0
1.4000223568728833,0,0,0.481,0,0
1.399394856278366,0,0,0.48,0,0
1.3987664090833756,0,0,0.479,0,0
1.3981370155355914,0,0,0.478,0,0
1.3975066758856058,0,0,0.477,0,0
1.3968753903869233,0,0,0.476,0,0
1.396243159295962,0,0,0.475,0,0
1.3956099828720594,0,0,0.474,0,0
1.39497586137747,0,0,0.473,0,0
1.3943407950773707,0,0,0.472,0,0
1.3937047842398613,0,0,0.471,0,0
1.3930678291359662,0,0,0.47,0,0
1.3924299300396379,0,0,0.469,0,0
1.3917910872277568,0,0,0.468,0,0
1.3911513009801357,0,0,0.467,0,0
1.3905105715795194,0,0,0.466,0,0
1.3898688993115882,0,0,0.465,0,0
1.3892262844649579,0,0,0.464,0,0
1.3885827273311855,0,0,0.463,0,0
1.3879382282047654,0,0,0.462,0,0
1.387292787383137,0,0,0.461,0,0
1.3866464051666825,0,0,0.46,0,0
1.3859990818587302,0,0,0.459,0,0
1.3853508177655565,0,0,0.458,0,0
1.384701613196387,0,0,0.457,0,0
1.3840514684633987,0,0,0.456,0,0
1.3834003838817217,0,0,0.455,0,0
1.3827483597694405,0,0,0.454,0,0
1.3820953964475964,0,0,0.453,0,0
1.3814414942401883,0,0,0.452,0,0
1.3807866534741748,0,0,0.451,0,0
1.3801308744794765,0,0,0.45,0,0
1.3794741575889762,0,0,0.449,0,0
1.3788165031385216,0,0,0.448,0,0
1.3781579114669262,0,0,0.447,0,0
1.3774983829159717,0,0,0.446,0,0
1.3768379178304082,0,0,0.445,0,0
1.3761765165579574,0,0,0.444,0,0
1.375514179449313,0,0,0.443,0,0
1.3748509068581416,0,0,0.442,0,0
1.3741866991410858,0,0,0.441,0,0
1.373521556657764,0,0,0.44,0,0
1.3728554797707744,0,0,0.439,0,0
1.3721884688456918,0,0,0.438,0,0
1.3715205242510742,0,0,0.437,0,0
1.3708516463584606,0,0,0.436,0,0
1.3701818355423736,0,0,0.435,0,0
1.369511092180321,0,0,0.434,0,0
1.368839416652796,0,0,0.433,0,0
1.3681668093432797,0,0,0.432,0,0
1.3674932706382423,0,0,0.431,0,0
1.366818800927143,0,0,0.43,0,0
1.366143400602432,0,0,0.429,0,0
1.3654670700595526,0,0,0.428,0,0
1.3647898096969415,0,0,0.427,0,0
1.3641116199160295,0,0,0.426,0,0
1.3634325011212438,0,0,0.425,0,0
1.3627524537200078,0,0,0.424,0,0
1.3620714781227439,0,0,0.423,0,0
1.3613895747428724,0,0,0.422,0,0
1.360706743996815,0,0,0.421,0,0
1.3600229863039939,0,0,0.42,0,0
1.3593383020868335,0,0,0.419,0,0
1.358652691770761,0,0,0.418,0,0
1.3579661557842098,0,0,0.417,0,0
1.3572786945586162,0,0,0.416,0,0
1.356590308528423,0,0,0.415,0,0
1.3559009981310814,0,0,0.414,0,0
1.3552107638070487,0,0,0.413,0,0
1.3545196059997928,0,0,0.412,0,0
1.3538275251557899,0,0,0.411,0,0
1.3531345217245268,0,0,0.41,0,0
1.3524405961585024,0,0,0.409,0,0
1.351745748913227,0,0,0.408,0,0
1.3510499804472245,0,0,0.407,0,0
1.3503532912220315,0,0,0.406,0,0
1.3496556817021994,0,0,0.405,0,0
1.3489571523552943,0,0,0.404,0,0
1.3482577036518997,0,0,0.403,0,0
1.3475573360656135,0,0,0.402,0,0
1.3468560500730506,0,0,0.401,0,0
1.346153846153846,0,0,0.4,0,0
1.3454507247906509,0,0,0.399,0,0
1.344746686469136,0,0,0.398,0,0
1.344041731677991,0,0,0.397,0,0
1.3433358609089263,0,0,0.396,0,0
1.3426290746566731,0,0,0.395,0,0
1.3419213734189828,0,0,0.394,0,0
1.3412127576966284,0,0,0.393,0,0
1.3405032279934053,0,0,0.392,0,0
1.3397927848161313,0,0,0.391,0,0
1.3390814286746466,0,0,0.39,0,0
1.3383691600818148,0,0,0.389,0,0
1.3376559795535234,0,0,0.388,0,0
1.3369418876086838,0,0,0.387,0,0
1.336226884769231,0,0,0.386,0,0
1.335510971560125,0,0,0.385,0,0
1.3347941485093513,0,0,0.384,0,0
1.3340764161479193,0,0,0.383,0,0
1.3333577750098653,0,0,0.382,0,0
1.3326382256322493,0,0,0.381,0,0
1.3319177685551586,0,0,0.38,0,0
1.3311964043217066,0,0,0.379,0,0
1.3304741334780312,0,0,0.378,0,0
1.3297509565732986,0,0,0.377,0,0
1.3290268741596993,0,0,0.376,0,0
1.3283018867924528,0,0,0.375,0,0
1.327575995029803,0,0,0.374,0,0
1.326849199433021,0,0,0.373,0,0
1.3261215005664044,0,0,0.372,0,0
1.3253928989972787,0,0,0.371,0,0
1.3246633952959948,0,0,0.37,0,0
1.3239329900359293,0,0,0.369,0,0
1.3232016837934875,0,0,0.368,0,0
1.3224694771481,0,0,0.367,0,0
1.321736370682223,0,0,0.366,0,0
1.32100236498134,0,0,0.365,0,0
1.3202674606339606,0,0,0.364,0,0
1.3195316582316194,0,0,0.363,0,0
1.3187949583688774,0,0,0.362,0,0
1.3180573616433202,0,0,0.361,0,0
1.3173188686555597,0,0,0.36,0,0
1.3165794800092325,0,0,0.359,0,0
1.3158391963109994,0,0,0.358,0,0
1.3150980181705454,0,0,0.357,0,0
1.3143559462005807,0,0,0.356,0,0
1.3136129810168382,0,0,0.355,0,0
1.3128691232380745,0,0,0.354,0,0
1.3121243734860684,0,0,0.353,0,0
1.311378732385623,0,0,0.352,0,0
1.3106322005645614,0,0,0.351,0,0
1.3098847786537298,0,0,0.35,0,0
1.3091364672869943,0,0,0.349,0,0
1.3083872671012426,0,0,0.348,0,0
1.3076371787363825,0,0,0.347,0,0
1.3068862028353412,0,0,0.346,0,0
1.306134340044064,0,0,0.345,0,0
1.3053815910115152,0,0,0.344,0,0
1.3046279563896777,0,0,0.343,0,0
1.3038734368335503,0,0,0.342,0,0
1.3031180330011483,0,0,0.341,0,0
1.302361745553504,0,0,0.34,0,0
1.3016045751546628,0,0,0.339,0,0
1.300846522471686,0,0,0.338,0,0
1.3000875881746483,0,0,0.337,0,0
1.2993277729366364,0,0,0.336,0,0
1.2985670774337492,0,0,0.335,0,0
